"Customer ID",Age,Gender,"Item Purchased",Category,"Purchase Amount (USD)",Location,Size,Color,Season,"Review Rating","Subscription Status","Payment Method","Shipping Type","Discount Applied","Promo Code Used","Previous Purchases","Preferred Payment Method","Frequency of Purchases"
794,24,0,Pants,Clothing,35,Alabama,L,Maroon,Summer,3.8,1,Cash,"Free Shipping",1,1,16,"Credit Card",3
795,69,0,Backpack,Accessories,50,Kentucky,XL,Yellow,Winter,4.2,1,"Bank Transfer","Store Pickup",1,1,10,"Debit Card",4
796,39,0,Sandals,Footwear,26,"New York",M,Beige,Summer,4.6,1,Cash,"Store Pickup",1,1,34,Venmo,1
797,42,0,Socks,Clothing,78,Arizona,XL,Black,Fall,4,1,"Debit Card","2-Day Shipping",1,1,43,"Credit Card",1
798,42,0,Coat,Outerwear,82,Maryland,M,Violet,Fall,4,1,Cash,"2-Day Shipping",1,1,38,"Debit Card",5
799,29,0,Socks,Clothing,39,Alaska,M,Violet,Spring,3.8,1,Cash,"2-Day Shipping",1,1,48,PayPal,2
800,55,0,Belt,Accessories,55,Nevada,L,Brown,Summer,3.3,1,Venmo,"Free Shipping",1,1,31,PayPal,1
801,32,0,Socks,Clothing,20,Utah,S,Gold,Summer,2.6,1,"Credit Card","Free Shipping",1,1,20,Cash,2
802,25,0,Belt,Accessories,29,"New Mexico",L,Blue,Fall,4.9,1,"Credit Card",Express,1,1,12,"Credit Card",4
803,38,0,Pants,Clothing,41,Delaware,M,Teal,Winter,3.5,1,Venmo,"Next Day Air",1,1,2,"Bank Transfer",5
804,32,0,Shorts,Clothing,38,Connecticut,L,Silver,Winter,2.8,1,"Credit Card",Express,1,1,30,Venmo,2
805,43,0,Boots,Footwear,47,Mississippi,M,Maroon,Summer,2.6,1,Cash,"Store Pickup",1,1,28,Venmo,2
806,41,0,Dress,Clothing,30,Connecticut,L,White,Summer,3.7,1,Venmo,"Next Day Air",1,1,40,"Debit Card",3
807,56,0,Jeans,Clothing,56,Florida,L,Charcoal,Summer,2.7,1,"Credit Card",Standard,1,1,46,PayPal,2
808,27,0,T-shirt,Clothing,89,"New York",S,Brown,Winter,3.3,1,"Bank Transfer",Express,1,1,15,"Credit Card",5
809,46,0,Shoes,Footwear,96,Wisconsin,L,Lavender,Fall,4.6,1,PayPal,"Next Day Air",1,1,38,Cash,2
810,48,0,Boots,Footwear,81,"South Carolina",M,Violet,Fall,4.9,1,PayPal,"Next Day Air",1,1,30,PayPal,4
811,52,0,Scarf,Accessories,83,"South Dakota",S,Lavender,Fall,4.9,1,"Debit Card","Store Pickup",1,1,32,"Debit Card",4
812,18,0,Sneakers,Footwear,35,Illinois,M,Green,Winter,2.7,1,"Debit Card","Free Shipping",1,1,36,Venmo,2
813,64,0,Boots,Footwear,56,Alaska,M,Olive,Summer,3.2,1,PayPal,Standard,1,1,32,"Credit Card",5
814,54,0,Handbag,Accessories,45,Montana,S,Olive,Summer,2.9,1,"Credit Card","Store Pickup",1,1,14,"Debit Card",1
815,31,0,Shirt,Clothing,62,Minnesota,M,Pink,Winter,3.8,1,Cash,Express,1,1,8,PayPal,3
816,30,0,Hat,Accessories,84,"West Virginia",L,Teal,Spring,3,1,Cash,"Next Day Air",1,1,27,Venmo,4
817,26,0,Sweater,Clothing,24,Illinois,L,Cyan,Summer,3.9,1,"Credit Card","Store Pickup",1,1,24,"Debit Card",3
818,25,0,Handbag,Accessories,21,Nevada,S,Gray,Spring,4.7,1,"Credit Card","Store Pickup",1,1,30,PayPal,4
819,59,0,Shirt,Clothing,91,Idaho,M,Peach,Winter,4.9,1,Cash,"Store Pickup",1,1,34,"Debit Card",3
820,55,0,Sunglasses,Accessories,36,Colorado,S,Teal,Winter,4.8,1,"Bank Transfer","Next Day Air",1,1,28,"Debit Card",2
821,56,0,Sneakers,Footwear,39,Louisiana,M,Turquoise,Spring,2.5,1,Cash,"2-Day Shipping",1,1,27,"Debit Card",3
822,62,0,Hoodie,Clothing,39,Vermont,M,Green,Spring,3.9,1,Cash,Standard,1,1,31,"Credit Card",4
823,35,0,Shirt,Clothing,59,Mississippi,L,Magenta,Winter,3.4,1,Cash,Standard,1,1,23,"Bank Transfer",1
824,51,0,Sunglasses,Accessories,27,Georgia,M,Green,Winter,2.5,1,PayPal,"Free Shipping",1,1,11,"Credit Card",2
825,61,0,Blouse,Clothing,94,Georgia,M,White,Spring,3,1,Venmo,"Store Pickup",1,1,48,Cash,2
826,27,0,Belt,Accessories,94,Nebraska,XL,Brown,Fall,3.6,1,Venmo,"Next Day Air",1,1,17,Cash,3
827,54,0,Dress,Clothing,94,Massachusetts,M,Purple,Winter,3.6,1,"Credit Card",Standard,1,1,36,PayPal,5
828,31,0,Shoes,Footwear,51,Colorado,S,Green,Fall,4.1,1,"Credit Card","Free Shipping",1,1,33,"Bank Transfer",4
829,24,0,Socks,Clothing,62,Nevada,M,Peach,Fall,3.7,1,"Bank Transfer","2-Day Shipping",1,1,27,PayPal,4
830,42,0,Socks,Clothing,57,Idaho,S,Silver,Spring,3.1,1,"Debit Card","2-Day Shipping",1,1,14,"Credit Card",4
831,41,0,Shorts,Clothing,76,Wyoming,M,Maroon,Fall,4.2,1,Cash,Express,1,1,5,"Credit Card",1
832,66,0,Gloves,Accessories,63,Washington,M,Red,Summer,4.3,1,"Debit Card",Express,1,1,47,Cash,2
833,58,0,Jacket,Outerwear,80,California,L,Blue,Fall,2.5,1,"Credit Card",Express,1,1,28,Cash,4
834,43,0,Handbag,Accessories,68,Oklahoma,M,Purple,Fall,3.5,1,"Debit Card",Standard,1,1,11,"Credit Card",1
835,52,0,Backpack,Accessories,89,Nevada,M,Indigo,Summer,3.1,1,"Debit Card","Free Shipping",1,1,18,"Credit Card",5
836,35,0,Boots,Footwear,26,Maryland,L,Indigo,Summer,2.5,1,"Debit Card","Next Day Air",1,1,21,"Debit Card",5
837,23,0,Gloves,Accessories,90,"West Virginia",L,Violet,Winter,3.9,1,PayPal,"Store Pickup",1,1,22,Cash,4
838,25,0,Hoodie,Clothing,28,Illinois,L,Brown,Spring,4.9,1,"Credit Card",Express,1,1,33,Cash,2
839,33,0,Coat,Outerwear,29,Kentucky,M,Gray,Spring,4.3,1,"Bank Transfer",Express,1,1,49,"Credit Card",1
840,48,0,Shirt,Clothing,31,Illinois,L,Teal,Spring,2.6,1,Cash,"Free Shipping",1,1,10,"Debit Card",2
841,42,0,Shirt,Clothing,24,Alabama,L,Teal,Summer,4.2,1,"Bank Transfer","2-Day Shipping",1,1,18,PayPal,5
842,55,0,Sweater,Clothing,88,Texas,M,Beige,Summer,2.6,1,Venmo,"Store Pickup",1,1,28,PayPal,4
843,59,0,Shirt,Clothing,87,Missouri,M,Violet,Spring,3.6,1,Venmo,Express,1,1,25,PayPal,5
844,65,0,Hoodie,Clothing,80,Pennsylvania,S,Beige,Summer,3.2,1,Cash,Express,1,1,6,PayPal,5
845,59,0,Sandals,Footwear,48,Missouri,L,Purple,Winter,4.4,1,PayPal,Express,1,1,44,Venmo,4
846,31,0,Belt,Accessories,21,Michigan,XL,Charcoal,Winter,3.7,1,PayPal,Standard,1,1,30,Venmo,3
847,49,0,Boots,Footwear,72,Kentucky,M,Pink,Spring,3.7,1,"Bank Transfer",Express,1,1,42,"Debit Card",2
848,53,0,Hoodie,Clothing,44,"New Jersey",L,Blue,Fall,4.1,1,"Bank Transfer",Standard,1,1,30,PayPal,3
849,48,0,Sandals,Footwear,73,Delaware,M,Lavender,Fall,3.6,1,PayPal,"Store Pickup",1,1,33,"Credit Card",4
850,23,0,Jeans,Clothing,61,Missouri,S,Charcoal,Spring,4.3,1,"Debit Card",Express,1,1,24,PayPal,2
851,68,0,Shoes,Footwear,20,Connecticut,L,Turquoise,Winter,2.6,1,"Bank Transfer","Store Pickup",1,1,13,Venmo,3
852,35,0,Sandals,Footwear,86,Massachusetts,M,Red,Summer,2.9,1,"Credit Card",Express,1,1,19,"Debit Card",3
853,34,0,Dress,Clothing,60,Florida,L,Yellow,Spring,4.2,1,Venmo,"Next Day Air",1,1,23,"Debit Card",2
854,62,0,Hat,Accessories,43,Delaware,L,Orange,Winter,4,1,PayPal,"Free Shipping",1,1,35,Cash,3
855,21,0,Pants,Clothing,44,California,L,Blue,Spring,4.3,1,"Bank Transfer","Free Shipping",1,1,22,Venmo,3
856,70,0,Socks,Clothing,76,Oregon,L,Gold,Spring,3,1,Cash,"2-Day Shipping",1,1,14,"Credit Card",2
857,55,0,Shirt,Clothing,33,Alaska,M,Gold,Summer,3.5,1,"Debit Card",Express,1,1,47,"Debit Card",4
858,43,0,Shorts,Clothing,60,Missouri,L,Cyan,Fall,3,1,Cash,Standard,1,1,50,"Debit Card",2
859,19,0,Jacket,Outerwear,26,Oklahoma,L,Olive,Fall,3.1,1,PayPal,"Free Shipping",1,1,33,PayPal,5
860,47,0,Hoodie,Clothing,73,Wisconsin,M,Teal,Winter,4,1,"Credit Card","Next Day Air",1,1,7,"Debit Card",3
861,26,0,Shoes,Footwear,87,"South Carolina",M,Maroon,Spring,4.1,1,"Debit Card",Standard,1,1,3,Cash,3
862,46,0,Skirt,Clothing,100,Virginia,XL,Green,Spring,3.3,1,PayPal,"2-Day Shipping",1,1,35,"Credit Card",2
863,19,0,Coat,Outerwear,84,Arkansas,M,Charcoal,Winter,4.9,1,PayPal,Standard,1,1,13,PayPal,4
864,49,0,Sneakers,Footwear,41,Vermont,M,Cyan,Summer,3.9,1,PayPal,Standard,1,1,42,PayPal,4
865,51,0,Jeans,Clothing,59,Kentucky,S,Charcoal,Winter,3.9,1,PayPal,"Next Day Air",1,1,5,PayPal,1
866,64,0,Blouse,Clothing,26,Colorado,L,Charcoal,Winter,4.8,1,"Bank Transfer","Store Pickup",1,1,23,Venmo,1
867,67,0,Sunglasses,Accessories,69,"New Mexico",M,Lavender,Summer,2.7,1,"Credit Card","Free Shipping",1,1,11,PayPal,4
868,37,0,Jacket,Outerwear,20,Colorado,M,Turquoise,Spring,3.1,1,"Debit Card","Free Shipping",1,1,23,"Bank Transfer",4
869,40,0,Dress,Clothing,83,"North Carolina",M,Green,Summer,3.2,1,"Credit Card","Next Day Air",1,1,2,"Credit Card",2
870,38,0,Hat,Accessories,54,"New Hampshire",M,Silver,Spring,2.7,1,PayPal,"2-Day Shipping",1,1,33,PayPal,5
871,66,0,Hoodie,Clothing,66,"West Virginia",M,Blue,Fall,2.5,1,Cash,Standard,1,1,6,"Bank Transfer",4
872,47,0,Handbag,Accessories,42,Hawaii,M,Charcoal,Spring,2.6,1,"Bank Transfer","Next Day Air",1,1,45,"Debit Card",2
873,56,0,Jeans,Clothing,33,"North Dakota",M,Pink,Spring,2.9,1,Cash,Standard,1,1,25,Cash,2
874,51,0,Boots,Footwear,77,Mississippi,M,Pink,Summer,4.2,1,PayPal,"Free Shipping",1,1,24,Venmo,2
875,25,0,Jacket,Outerwear,65,Maine,M,Magenta,Fall,4.4,1,PayPal,"Free Shipping",1,1,10,Venmo,2
876,37,0,Sandals,Footwear,39,"North Dakota",L,Gray,Summer,4.1,1,Venmo,"Free Shipping",1,1,7,"Bank Transfer",2
877,41,0,Belt,Accessories,51,Nebraska,L,Gray,Summer,3.8,1,Venmo,"2-Day Shipping",1,1,1,"Debit Card",5
878,64,0,Handbag,Accessories,65,Nebraska,M,Orange,Winter,4.9,1,Venmo,"Next Day Air",1,1,45,Venmo,2
879,23,0,Sunglasses,Accessories,89,Tennessee,S,Black,Summer,4.9,1,Cash,Express,1,1,37,"Debit Card",5
880,62,0,Skirt,Clothing,76,Wyoming,S,Lavender,Spring,4.1,1,"Credit Card","Free Shipping",1,1,14,PayPal,2
881,39,0,Backpack,Accessories,75,Nevada,L,Red,Spring,3.1,1,Venmo,Express,1,1,25,"Debit Card",3
882,52,0,Sandals,Footwear,61,"South Carolina",M,Silver,Summer,2.7,1,"Credit Card","Next Day Air",1,1,18,Venmo,1
883,50,0,Boots,Footwear,35,Virginia,M,Cyan,Fall,3.8,1,Cash,"Next Day Air",1,1,37,Cash,2
884,28,0,Sneakers,Footwear,37,Pennsylvania,S,Gold,Fall,4.3,1,Venmo,"Free Shipping",1,1,30,"Bank Transfer",3
885,67,0,Skirt,Clothing,91,Hawaii,L,Yellow,Winter,4.1,1,Venmo,Express,1,1,34,"Bank Transfer",5
886,41,0,Dress,Clothing,99,Ohio,L,Purple,Fall,4.4,1,"Credit Card","Free Shipping",1,1,49,"Debit Card",2
887,19,0,Shorts,Clothing,54,Utah,S,Brown,Summer,3.6,1,PayPal,Express,1,1,48,"Bank Transfer",3
888,70,0,Handbag,Accessories,47,Minnesota,L,Turquoise,Winter,3.3,1,"Credit Card","2-Day Shipping",1,1,33,PayPal,4
889,49,0,Scarf,Accessories,77,"New Hampshire",S,Gold,Spring,3.6,1,Venmo,Express,1,1,44,Cash,1
890,59,0,Belt,Accessories,84,Arizona,S,Olive,Fall,2.8,1,Venmo,"Free Shipping",1,1,50,Venmo,5
891,52,0,Gloves,Accessories,51,"New York",S,Purple,Spring,4.3,1,"Credit Card","2-Day Shipping",1,1,47,"Credit Card",3
892,20,0,Skirt,Clothing,26,Pennsylvania,S,Lavender,Summer,3.9,1,Venmo,"Store Pickup",1,1,24,PayPal,2
893,31,0,Shorts,Clothing,64,"New Mexico",L,Gray,Summer,2.7,1,Venmo,"Free Shipping",1,1,43,"Debit Card",3
894,33,0,Backpack,Accessories,51,Nebraska,M,Red,Spring,4.7,1,"Debit Card",Express,1,1,14,Venmo,3
895,44,0,Hoodie,Clothing,60,Wyoming,L,Purple,Spring,3.8,1,Venmo,"Free Shipping",1,1,3,"Debit Card",2
896,40,0,Hat,Accessories,69,Mississippi,XL,Olive,Spring,4.7,1,"Debit Card","Next Day Air",1,1,33,"Debit Card",2
897,69,0,Jewelry,Accessories,29,Arkansas,M,Lavender,Spring,4.7,1,"Credit Card",Express,1,1,38,Cash,4
898,29,0,Shirt,Clothing,91,Illinois,M,Gray,Spring,3.4,1,PayPal,Express,1,1,46,Venmo,5
899,54,0,Belt,Accessories,70,Nevada,L,Red,Spring,3.5,1,"Credit Card","2-Day Shipping",1,1,19,"Bank Transfer",2
900,65,0,Sweater,Clothing,58,"Rhode Island",M,Peach,Summer,4,1,"Debit Card",Standard,1,1,20,PayPal,1
901,54,0,Hat,Accessories,98,"West Virginia",L,Gray,Fall,3.3,1,Cash,"Free Shipping",1,1,42,"Bank Transfer",2
902,60,0,Scarf,Accessories,68,Missouri,L,Violet,Summer,4.7,1,"Debit Card","2-Day Shipping",1,1,34,Cash,3
903,43,0,Hat,Accessories,44,Kentucky,M,Beige,Summer,2.8,1,"Debit Card","Next Day Air",1,1,5,Cash,3
904,44,0,Jacket,Outerwear,45,Washington,M,Blue,Winter,3.3,1,"Bank Transfer",Express,1,1,3,PayPal,2
905,69,0,T-shirt,Clothing,99,Alaska,L,Magenta,Spring,2.9,1,"Credit Card","Free Shipping",1,1,46,PayPal,2
906,46,0,Dress,Clothing,68,Mississippi,S,Cyan,Spring,2.8,1,"Credit Card",Standard,1,1,16,Venmo,1
907,41,0,Pants,Clothing,56,"South Carolina",M,Red,Spring,4.2,1,"Debit Card",Standard,1,1,21,"Debit Card",4
908,32,0,Sweater,Clothing,43,Missouri,L,Cyan,Winter,4.4,1,PayPal,Express,1,1,34,"Credit Card",4
909,26,0,Sunglasses,Accessories,99,"New Jersey",M,Turquoise,Winter,3.6,1,Cash,"Free Shipping",1,1,9,PayPal,2
910,61,0,Belt,Accessories,56,Louisiana,L,Silver,Fall,2.7,1,"Debit Card",Express,1,1,36,PayPal,5
911,49,0,Hoodie,Clothing,25,"South Carolina",S,Pink,Spring,3.4,1,"Bank Transfer",Express,1,1,22,"Credit Card",3
912,53,0,Pants,Clothing,74,Vermont,M,Black,Winter,2.8,1,Cash,"2-Day Shipping",1,1,2,"Bank Transfer",2
913,24,0,Hoodie,Clothing,56,Arkansas,M,Green,Winter,3.4,1,"Bank Transfer","Next Day Air",1,1,32,"Bank Transfer",3
914,37,0,Sneakers,Footwear,47,Utah,M,Yellow,Fall,2.6,1,"Bank Transfer","Next Day Air",1,1,29,Cash,2
915,43,0,Dress,Clothing,67,Washington,L,Purple,Summer,4.1,1,PayPal,Standard,1,1,27,Venmo,2
916,31,0,Dress,Clothing,22,"Rhode Island",L,Purple,Winter,2.9,1,"Debit Card","Store Pickup",1,1,33,"Credit Card",4
917,49,0,Jeans,Clothing,34,Illinois,S,Blue,Spring,2.7,1,Cash,Standard,1,1,16,Venmo,3
918,69,0,Sweater,Clothing,64,Missouri,M,Maroon,Spring,3.7,1,"Debit Card",Standard,1,1,11,"Bank Transfer",2
919,65,0,Shorts,Clothing,42,"North Carolina",M,Orange,Spring,4.3,1,Cash,"2-Day Shipping",1,1,11,Cash,4
920,41,0,Shirt,Clothing,82,Massachusetts,L,Green,Winter,2.6,1,PayPal,"2-Day Shipping",1,1,17,"Debit Card",4
921,37,0,Belt,Accessories,81,Arkansas,XL,Gold,Summer,4.3,1,"Credit Card","Free Shipping",1,1,37,Cash,5
922,70,0,Coat,Outerwear,24,"South Dakota",L,Silver,Summer,4.1,1,Venmo,Express,1,1,18,PayPal,5
923,63,0,Sneakers,Footwear,60,Georgia,M,Cyan,Fall,4.2,1,Venmo,Standard,1,1,13,"Credit Card",3
924,55,0,Shirt,Clothing,24,Arkansas,M,Silver,Spring,4.2,1,PayPal,"2-Day Shipping",1,1,7,PayPal,5
925,52,0,Socks,Clothing,78,Kansas,XL,Beige,Winter,3.1,1,"Credit Card",Standard,1,1,37,Cash,2
926,22,0,Jeans,Clothing,88,Arizona,L,Teal,Winter,4.9,1,"Credit Card",Express,1,1,8,Cash,3
927,54,0,Jeans,Clothing,63,Massachusetts,XL,Green,Spring,4.4,1,PayPal,Express,1,1,11,Cash,4
928,28,0,Sneakers,Footwear,78,"New Mexico",L,Black,Summer,4.4,1,"Bank Transfer",Standard,1,1,8,Venmo,4
929,67,0,Dress,Clothing,37,Arkansas,XL,Yellow,Winter,3.4,1,"Bank Transfer","Store Pickup",1,1,31,Cash,2
930,59,0,Boots,Footwear,94,Nebraska,M,White,Fall,4.5,1,Venmo,"2-Day Shipping",1,1,26,"Debit Card",4
931,26,0,T-shirt,Clothing,78,Hawaii,L,Green,Fall,4.5,1,"Credit Card","Store Pickup",1,1,20,"Credit Card",4
932,24,0,Coat,Outerwear,36,Nebraska,M,Silver,Winter,4.1,1,Cash,Standard,1,1,24,"Bank Transfer",4
933,62,0,Skirt,Clothing,24,Indiana,L,Blue,Winter,3.2,1,Venmo,Standard,1,1,45,"Debit Card",4
934,70,0,Sneakers,Footwear,84,Colorado,M,Magenta,Spring,2.7,1,"Debit Card","Store Pickup",1,1,33,"Debit Card",3
935,45,0,Jeans,Clothing,47,Oregon,S,Yellow,Spring,3.7,1,"Bank Transfer",Express,1,1,21,"Bank Transfer",3
936,58,0,Hoodie,Clothing,51,Ohio,L,White,Fall,2.6,1,"Credit Card","Store Pickup",1,1,2,"Bank Transfer",4
937,31,0,Shoes,Footwear,84,Maine,M,Pink,Summer,2.7,1,"Debit Card","Free Shipping",1,1,28,Cash,5
938,32,0,Shorts,Clothing,24,Iowa,M,Magenta,Summer,2.7,1,"Debit Card",Express,1,1,18,Venmo,2
939,36,0,Blouse,Clothing,97,Wisconsin,S,Teal,Fall,4.8,1,"Bank Transfer","Free Shipping",1,1,21,"Debit Card",4
940,25,0,T-shirt,Clothing,89,"New York",L,Indigo,Winter,4.8,1,Venmo,"Next Day Air",1,1,24,"Credit Card",3
941,48,0,Belt,Accessories,44,Colorado,S,Maroon,Spring,2.6,1,PayPal,"Store Pickup",1,1,15,PayPal,2
942,39,0,Handbag,Accessories,35,Illinois,L,Black,Winter,4.5,1,"Bank Transfer","2-Day Shipping",1,1,38,PayPal,2
943,26,0,Dress,Clothing,91,Arizona,M,Cyan,Winter,3.2,1,Cash,Express,1,1,38,PayPal,4
944,32,0,Hat,Accessories,63,Oklahoma,L,Cyan,Winter,3.8,1,PayPal,"Next Day Air",1,1,13,Venmo,4
945,54,0,Belt,Accessories,97,Indiana,S,Gray,Spring,4.8,1,"Debit Card",Express,1,1,39,Cash,4
946,38,0,Boots,Footwear,38,Minnesota,M,Violet,Summer,4.1,1,"Debit Card","Store Pickup",1,1,8,Venmo,2
947,46,0,Coat,Outerwear,24,Pennsylvania,XL,Blue,Spring,2.8,1,PayPal,"Next Day Air",1,1,4,PayPal,2
948,57,0,Blouse,Clothing,32,Indiana,M,Charcoal,Winter,3.9,1,Cash,"Store Pickup",1,1,6,Cash,2
949,49,0,Hat,Accessories,90,Alabama,L,Olive,Summer,4.9,1,Venmo,Express,1,1,11,Venmo,2
950,33,0,Jeans,Clothing,36,Montana,M,Olive,Summer,3.4,1,Cash,Standard,1,1,49,Venmo,3
951,54,0,Backpack,Accessories,37,"New Mexico",XL,Turquoise,Winter,4.1,1,Cash,"Free Shipping",1,1,30,PayPal,2
952,47,0,Dress,Clothing,51,Alaska,M,Cyan,Summer,2.9,1,Venmo,Express,1,1,34,"Bank Transfer",3
953,36,0,Hat,Accessories,71,Idaho,S,Red,Fall,3.1,1,"Bank Transfer","2-Day Shipping",1,1,28,PayPal,3
954,68,0,Sunglasses,Accessories,50,Utah,S,Cyan,Spring,3.6,1,"Credit Card","2-Day Shipping",1,1,36,Venmo,2
955,60,0,Hat,Accessories,74,Louisiana,S,Turquoise,Fall,3.5,1,Venmo,Standard,1,1,18,"Credit Card",2
956,55,0,Dress,Clothing,75,Mississippi,L,Lavender,Summer,3.4,1,Venmo,"Free Shipping",1,1,4,PayPal,3
957,29,0,Shirt,Clothing,99,Mississippi,XL,Cyan,Spring,2.9,1,Venmo,"2-Day Shipping",1,1,42,"Debit Card",2
958,38,0,Scarf,Accessories,23,Indiana,XL,Violet,Spring,4.7,1,"Bank Transfer","Store Pickup",1,1,11,Cash,2
959,70,0,Sneakers,Footwear,53,Washington,XL,Beige,Winter,4.4,1,Cash,"Free Shipping",1,1,31,"Credit Card",4
960,36,0,Skirt,Clothing,99,Nevada,M,Cyan,Spring,2.6,1,Cash,Standard,1,1,12,Cash,4
961,18,0,Jewelry,Accessories,48,Louisiana,XL,Indigo,Spring,4.4,1,"Debit Card",Standard,1,1,20,Venmo,2
962,62,0,Boots,Footwear,72,Pennsylvania,L,Olive,Fall,3.7,1,Venmo,"Next Day Air",1,1,37,"Debit Card",2
963,29,0,Sunglasses,Accessories,64,Michigan,L,Green,Spring,4.4,1,Cash,Standard,1,1,26,"Debit Card",4
964,21,0,Boots,Footwear,63,"South Carolina",L,Green,Spring,2.5,1,Cash,"2-Day Shipping",1,1,14,"Credit Card",5
965,42,0,Sandals,Footwear,51,Arizona,M,Beige,Spring,2.6,1,"Bank Transfer","Next Day Air",1,1,12,Venmo,4
966,43,0,Boots,Footwear,55,Delaware,L,Black,Spring,5,1,"Debit Card","Store Pickup",1,1,10,"Credit Card",1
967,58,0,Dress,Clothing,55,Kentucky,M,Brown,Spring,4.9,1,Cash,Express,1,1,19,Cash,1
968,27,0,Hoodie,Clothing,26,Georgia,S,Silver,Summer,3.7,1,"Debit Card","Store Pickup",1,1,4,Cash,5
969,57,0,Shorts,Clothing,67,"North Carolina",L,Gray,Summer,3.1,1,"Debit Card","Next Day Air",1,1,48,"Bank Transfer",2
970,40,0,Coat,Outerwear,31,California,S,Pink,Fall,3.2,1,"Debit Card",Express,1,1,37,PayPal,3
971,45,0,Jeans,Clothing,66,California,S,Maroon,Winter,4.4,1,PayPal,"Free Shipping",1,1,4,Cash,3
972,47,0,Sunglasses,Accessories,67,Indiana,M,Cyan,Summer,4.3,1,"Bank Transfer","Next Day Air",1,1,15,"Credit Card",5
973,61,0,Sneakers,Footwear,61,Colorado,L,Gold,Winter,3,1,Venmo,Standard,1,1,33,"Credit Card",5
974,60,0,Jacket,Outerwear,75,Colorado,M,Teal,Fall,3.5,1,Venmo,"2-Day Shipping",1,1,30,"Bank Transfer",2
975,69,0,Skirt,Clothing,90,"North Carolina",M,Beige,Spring,3.6,1,"Credit Card","2-Day Shipping",1,1,23,"Bank Transfer",3
976,58,0,Sweater,Clothing,40,Washington,M,Olive,Summer,3.8,1,"Bank Transfer","2-Day Shipping",1,1,2,"Bank Transfer",5
977,34,0,T-shirt,Clothing,90,Florida,M,Gray,Fall,3.6,1,PayPal,Express,1,1,50,"Credit Card",2
978,20,0,Belt,Accessories,20,Washington,M,Black,Spring,4.6,1,"Credit Card",Express,1,1,34,Cash,4
979,56,0,Gloves,Accessories,40,Colorado,M,Turquoise,Summer,2.5,1,Cash,Standard,1,1,33,"Credit Card",5
980,64,0,Hat,Accessories,33,"New Hampshire",S,Brown,Fall,3.5,1,Venmo,"Store Pickup",1,1,34,"Debit Card",3
981,56,0,Boots,Footwear,98,Maryland,S,Magenta,Spring,4,1,"Bank Transfer","Free Shipping",1,1,39,PayPal,2
982,27,0,Belt,Accessories,42,Maryland,M,Silver,Spring,3.5,1,"Debit Card","Next Day Air",1,1,47,"Credit Card",2
983,35,0,Coat,Outerwear,62,Texas,S,Red,Summer,3.2,1,Venmo,Standard,1,1,37,PayPal,3
984,24,0,Hat,Accessories,45,"New Mexico",L,Indigo,Winter,3.5,1,"Credit Card","Free Shipping",1,1,40,Venmo,4
985,26,0,Shoes,Footwear,78,Utah,M,Green,Summer,3.4,1,Cash,"Free Shipping",1,1,8,"Credit Card",4
986,32,0,Handbag,Accessories,80,"West Virginia",M,Gray,Fall,5,1,"Credit Card",Express,1,1,12,"Bank Transfer",1
987,54,0,Scarf,Accessories,96,Connecticut,S,Peach,Spring,4.5,1,"Credit Card","Store Pickup",1,1,36,"Bank Transfer",3
988,62,0,Handbag,Accessories,47,"West Virginia",M,Charcoal,Summer,2.8,1,PayPal,Express,1,1,48,PayPal,5
989,50,0,Pants,Clothing,84,Ohio,M,Orange,Winter,4.9,1,Venmo,"2-Day Shipping",1,1,47,PayPal,4
990,70,0,Shoes,Footwear,31,Texas,M,Beige,Spring,3.1,1,"Bank Transfer","Store Pickup",1,1,2,"Bank Transfer",3
991,48,0,Sunglasses,Accessories,63,Washington,S,Yellow,Spring,4.8,1,PayPal,"Store Pickup",1,1,24,Cash,5
992,20,0,Shorts,Clothing,97,Wisconsin,XL,White,Spring,2.7,1,"Debit Card",Standard,1,1,40,"Bank Transfer",4
993,46,0,Jacket,Outerwear,99,Louisiana,M,Gray,Winter,4.6,1,"Credit Card",Express,1,1,50,"Debit Card",5
994,51,0,Sandals,Footwear,90,Iowa,M,Peach,Winter,4.4,1,Cash,"Store Pickup",1,1,25,Cash,5
995,53,0,Shoes,Footwear,68,"New York",L,Violet,Fall,3.2,1,PayPal,Express,1,1,20,"Debit Card",3
996,44,0,Jewelry,Accessories,80,Idaho,M,Magenta,Spring,3,1,Venmo,"2-Day Shipping",1,1,10,Venmo,5
997,29,0,Sandals,Footwear,91,Delaware,L,Maroon,Summer,4.9,1,"Bank Transfer",Standard,1,1,32,"Bank Transfer",2
998,64,0,Pants,Clothing,30,Kentucky,M,Cyan,Spring,3.6,1,"Debit Card",Express,1,1,31,Cash,4
999,51,0,Shoes,Footwear,90,Connecticut,M,White,Spring,3.8,1,Venmo,"Next Day Air",1,1,48,"Bank Transfer",4
1000,50,0,Socks,Clothing,28,"New Mexico",L,Brown,Spring,2.9,1,Venmo,Standard,1,1,23,"Debit Card",3
1001,43,0,Socks,Clothing,46,Georgia,M,Red,Winter,3.9,1,"Credit Card",Express,1,1,1,"Bank Transfer",4
1002,61,0,Dress,Clothing,60,Washington,M,Orange,Fall,3.6,1,"Credit Card",Standard,1,1,4,"Debit Card",4
1003,55,0,Shoes,Footwear,59,"North Dakota",M,White,Spring,3.5,1,"Credit Card","Store Pickup",1,1,3,"Bank Transfer",4
